start,end,day_count
2016-02-03T00:00:00.000Z,2016-02-04T00:00:00.000Z,14359
2016-02-04T00:00:00.000Z,2016-02-05T00:00:00.000Z,13720
2016-02-05T00:00:00.000Z,2016-02-06T00:00:00.000Z,8833
2016-02-06T00:00:00.000Z,2016-02-07T00:00:00.000Z,7728
2016-02-07T00:00:00.000Z,2016-02-08T00:00:00.000Z,8056
2016-02-08T00:00:00.000Z,2016-02-09T00:00:00.000Z,11477
2016-02-09T00:00:00.000Z,2016-02-10T00:00:00.000Z,9090
2016-02-10T00:00:00.000Z,2016-02-11T00:00:00.000Z,9520
2016-02-11T00:00:00.000Z,2016-02-12T00:00:00.000Z,10264
2016-02-12T00:00:00.000Z,2016-02-13T00:00:00.000Z,7868
2016-02-13T00:00:00.000Z,2016-02-14T00:00:00.000Z,6973
2016-02-14T00:00:00.000Z,2016-02-15T00:00:00.000Z,6842
2016-02-15T00:00:00.000Z,2016-02-16T00:00:00.000Z,11468
2016-02-16T00:00:00.000Z,2016-02-17T00:00:00.000Z,9041
2016-02-17T00:00:00.000Z,2016-02-18T00:00:00.000Z,9925
2016-02-18T00:00:00.000Z,2016-02-19T00:00:00.000Z,16290
2016-02-19T00:00:00.000Z,2016-02-20T00:00:00.000Z,12015
2016-02-20T00:00:00.000Z,2016-02-21T00:00:00.000Z,7359
2016-02-21T00:00:00.000Z,2016-02-22T00:00:00.000Z,9139
2016-02-22T00:00:00.000Z,2016-02-23T00:00:00.000Z,10144
2016-02-23T00:00:00.000Z,2016-02-24T00:00:00.000Z,9495
2016-02-24T00:00:00.000Z,2016-02-25T00:00:00.000Z,9947
2016-02-25T00:00:00.000Z,2016-02-26T00:00:00.000Z,9990
2016-02-26T00:00:00.000Z,2016-02-27T00:00:00.000Z,13277
2016-02-27T00:00:00.000Z,2016-02-28T00:00:00.000Z,15174
2016-02-28T00:00:00.000Z,2016-02-29T00:00:00.000Z,10564
2016-02-29T00:00:00.000Z,2016-03-01T00:00:00.000Z,25048
2016-03-01T00:00:00.000Z,2016-03-02T00:00:00.000Z,21393
2015-12-31T00:00:00.000Z,2016-01-01T00:00:00.000Z,6734
2016-01-01T00:00:00.000Z,2016-01-02T00:00:00.000Z,4000
2016-01-02T00:00:00.000Z,2016-01-03T00:00:00.000Z,5321
2016-01-03T00:00:00.000Z,2016-01-04T00:00:00.000Z,7835
2016-01-04T00:00:00.000Z,2016-01-05T00:00:00.000Z,7773
2016-01-05T00:00:00.000Z,2016-01-06T00:00:00.000Z,11326
2016-01-06T00:00:00.000Z,2016-01-07T00:00:00.000Z,7369
2016-01-07T00:00:00.000Z,2016-01-08T00:00:00.000Z,7273
2016-01-08T00:00:00.000Z,2016-01-09T00:00:00.000Z,9991
2016-01-09T00:00:00.000Z,2016-01-10T00:00:00.000Z,11503
2016-01-10T00:00:00.000Z,2016-01-11T00:00:00.000Z,8937
2016-01-11T00:00:00.000Z,2016-01-12T00:00:00.000Z,8659
2016-01-12T00:00:00.000Z,2016-01-13T00:00:00.000Z,8595
2016-01-13T00:00:00.000Z,2016-01-14T00:00:00.000Z,8184
2016-01-14T00:00:00.000Z,2016-01-15T00:00:00.000Z,11002
2016-01-15T00:00:00.000Z,2016-01-16T00:00:00.000Z,10645
2016-01-16T00:00:00.000Z,2016-01-17T00:00:00.000Z,8118
2016-01-17T00:00:00.000Z,2016-01-18T00:00:00.000Z,11155
2016-01-18T00:00:00.000Z,2016-01-19T00:00:00.000Z,9688
2016-01-19T00:00:00.000Z,2016-01-20T00:00:00.000Z,10131
2016-01-20T00:00:00.000Z,2016-01-21T00:00:00.000Z,14396
2016-01-21T00:00:00.000Z,2016-01-22T00:00:00.000Z,13338
2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,14168
2016-01-23T00:00:00.000Z,2016-01-24T00:00:00.000Z,11181
2016-01-24T00:00:00.000Z,2016-01-25T00:00:00.000Z,10071
2016-01-25T00:00:00.000Z,2016-01-26T00:00:00.000Z,13177
2016-01-26T00:00:00.000Z,2016-01-27T00:00:00.000Z,19978
2016-01-27T00:00:00.000Z,2016-01-28T00:00:00.000Z,13845
2016-01-28T00:00:00.000Z,2016-01-29T00:00:00.000Z,15702
2016-01-29T00:00:00.000Z,2016-01-30T00:00:00.000Z,10798
2016-01-30T00:00:00.000Z,2016-01-31T00:00:00.000Z,15191
2015-11-30T00:00:00.000Z,2015-12-01T00:00:00.000Z,7114
2015-12-01T00:00:00.000Z,2015-12-02T00:00:00.000Z,9757
2015-12-02T00:00:00.000Z,2015-12-03T00:00:00.000Z,6371
2015-12-03T00:00:00.000Z,2015-12-04T00:00:00.000Z,6210
2015-12-04T00:00:00.000Z,2015-12-05T00:00:00.000Z,4827
2015-12-05T00:00:00.000Z,2015-12-06T00:00:00.000Z,4377
2015-12-06T00:00:00.000Z,2015-12-07T00:00:00.000Z,2896
2015-12-07T00:00:00.000Z,2015-12-08T00:00:00.000Z,5311
2015-12-08T00:00:00.000Z,2015-12-09T00:00:00.000Z,5490
2015-12-09T00:00:00.000Z,2015-12-10T00:00:00.000Z,6067
2015-12-10T00:00:00.000Z,2015-12-11T00:00:00.000Z,6625
2015-12-11T00:00:00.000Z,2015-12-12T00:00:00.000Z,7849
2015-12-12T00:00:00.000Z,2015-12-13T00:00:00.000Z,6081
2015-12-13T00:00:00.000Z,2015-12-14T00:00:00.000Z,4162
2015-12-14T00:00:00.000Z,2015-12-15T00:00:00.000Z,9333
2015-12-15T00:00:00.000Z,2015-12-16T00:00:00.000Z,7175
2015-12-16T00:00:00.000Z,2015-12-17T00:00:00.000Z,7056
2015-12-17T00:00:00.000Z,2015-12-18T00:00:00.000Z,7412
2015-12-18T00:00:00.000Z,2015-12-19T00:00:00.000Z,11202
2015-12-19T00:00:00.000Z,2015-12-20T00:00:00.000Z,8091
2015-12-20T00:00:00.000Z,2015-12-21T00:00:00.000Z,3737
2015-12-21T00:00:00.000Z,2015-12-22T00:00:00.000Z,4047
2015-12-22T00:00:00.000Z,2015-12-23T00:00:00.000Z,9944
2015-12-23T00:00:00.000Z,2015-12-24T00:00:00.000Z,7799
2015-12-24T00:00:00.000Z,2015-12-25T00:00:00.000Z,8171
2015-12-25T00:00:00.000Z,2015-12-26T00:00:00.000Z,6372
2015-12-26T00:00:00.000Z,2015-12-27T00:00:00.000Z,4932
2015-12-27T00:00:00.000Z,2015-12-28T00:00:00.000Z,6824
2015-12-28T00:00:00.000Z,2015-12-29T00:00:00.000Z,7486
2015-12-29T00:00:00.000Z,2015-12-30T00:00:00.000Z,5620
2015-12-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,6866
2015-10-30T00:00:00.000Z,2015-10-31T00:00:00.000Z,10322
2015-10-31T00:00:00.000Z,2015-11-01T00:00:00.000Z,7272
2015-11-01T00:00:00.000Z,2015-11-02T00:00:00.000Z,7218
2015-11-02T00:00:00.000Z,2015-11-03T00:00:00.000Z,10447
2015-11-03T00:00:00.000Z,2015-11-04T00:00:00.000Z,10228
2015-11-04T00:00:00.000Z,2015-11-05T00:00:00.000Z,11652
2015-11-05T00:00:00.000Z,2015-11-06T00:00:00.000Z,10495
2015-11-06T00:00:00.000Z,2015-11-07T00:00:00.000Z,7777
2015-11-07T00:00:00.000Z,2015-11-08T00:00:00.000Z,6248
2015-11-08T00:00:00.000Z,2015-11-09T00:00:00.000Z,7926
2015-11-09T00:00:00.000Z,2015-11-10T00:00:00.000Z,10270
2015-11-10T00:00:00.000Z,2015-11-11T00:00:00.000Z,8108
2015-11-11T00:00:00.000Z,2015-11-12T00:00:00.000Z,11397
2015-11-12T00:00:00.000Z,2015-11-13T00:00:00.000Z,8207
2015-11-13T00:00:00.000Z,2015-11-14T00:00:00.000Z,22423
2015-11-14T00:00:00.000Z,2015-11-15T00:00:00.000Z,73522
2015-11-15T00:00:00.000Z,2015-11-16T00:00:00.000Z,39851
2015-11-16T00:00:00.000Z,2015-11-17T00:00:00.000Z,25521
2015-11-17T00:00:00.000Z,2015-11-18T00:00:00.000Z,31710
2015-11-18T00:00:00.000Z,2015-11-19T00:00:00.000Z,18493
2015-11-19T00:00:00.000Z,2015-11-20T00:00:00.000Z,17252
2015-11-20T00:00:00.000Z,2015-11-21T00:00:00.000Z,14630
2015-11-21T00:00:00.000Z,2015-11-22T00:00:00.000Z,11472
2015-11-22T00:00:00.000Z,2015-11-23T00:00:00.000Z,12276
2015-11-23T00:00:00.000Z,2015-11-24T00:00:00.000Z,9470
2015-11-24T00:00:00.000Z,2015-11-25T00:00:00.000Z,8838
2015-11-25T00:00:00.000Z,2015-11-26T00:00:00.000Z,9271
2015-11-26T00:00:00.000Z,2015-11-27T00:00:00.000Z,8134
2015-11-27T00:00:00.000Z,2015-11-28T00:00:00.000Z,10323
2015-11-28T00:00:00.000Z,2015-11-29T00:00:00.000Z,6682
2015-11-29T00:00:00.000Z,2015-11-30T00:00:00.000Z,9945
2015-09-29T00:00:00.000Z,2015-09-30T00:00:00.000Z,16846
2015-09-30T00:00:00.000Z,2015-10-01T00:00:00.000Z,12302
2015-10-01T00:00:00.000Z,2015-10-02T00:00:00.000Z,16943
2015-10-02T00:00:00.000Z,2015-10-03T00:00:00.000Z,11267
2015-10-03T00:00:00.000Z,2015-10-04T00:00:00.000Z,6830
2015-10-04T00:00:00.000Z,2015-10-05T00:00:00.000Z,6750
2015-10-05T00:00:00.000Z,2015-10-06T00:00:00.000Z,9326
2015-10-06T00:00:00.000Z,2015-10-07T00:00:00.000Z,10489
2015-10-07T00:00:00.000Z,2015-10-08T00:00:00.000Z,9330
2015-10-08T00:00:00.000Z,2015-10-09T00:00:00.000Z,7648
2015-10-09T00:00:00.000Z,2015-10-10T00:00:00.000Z,9977
2015-10-10T00:00:00.000Z,2015-10-11T00:00:00.000Z,5597
2015-10-11T00:00:00.000Z,2015-10-12T00:00:00.000Z,4983
2015-10-12T00:00:00.000Z,2015-10-13T00:00:00.000Z,8397
2015-10-13T00:00:00.000Z,2015-10-14T00:00:00.000Z,6242
2015-10-14T00:00:00.000Z,2015-10-15T00:00:00.000Z,14204
2015-10-15T00:00:00.000Z,2015-10-16T00:00:00.000Z,14520
2015-10-16T00:00:00.000Z,2015-10-17T00:00:00.000Z,11234
2015-10-17T00:00:00.000Z,2015-10-18T00:00:00.000Z,9780
2015-10-18T00:00:00.000Z,2015-10-19T00:00:00.000Z,9143
2015-10-19T00:00:00.000Z,2015-10-20T00:00:00.000Z,11324
2015-10-20T00:00:00.000Z,2015-10-21T00:00:00.000Z,12868
2015-10-21T00:00:00.000Z,2015-10-22T00:00:00.000Z,13756
2015-10-22T00:00:00.000Z,2015-10-23T00:00:00.000Z,13414
2015-10-23T00:00:00.000Z,2015-10-24T00:00:00.000Z,13438
2015-10-24T00:00:00.000Z,2015-10-25T00:00:00.000Z,9671
2015-10-25T00:00:00.000Z,2015-10-26T00:00:00.000Z,13441
2015-10-26T00:00:00.000Z,2015-10-27T00:00:00.000Z,13820
2015-10-27T00:00:00.000Z,2015-10-28T00:00:00.000Z,13452
2015-10-28T00:00:00.000Z,2015-10-29T00:00:00.000Z,12255
2015-10-29T00:00:00.000Z,2015-10-30T00:00:00.000Z,12736
2015-08-29T00:00:00.000Z,2015-08-30T00:00:00.000Z,20874
2015-08-30T00:00:00.000Z,2015-08-31T00:00:00.000Z,22282
2015-08-31T00:00:00.000Z,2015-09-01T00:00:00.000Z,28339
2015-09-01T00:00:00.000Z,2015-09-02T00:00:00.000Z,35578
2015-09-02T00:00:00.000Z,2015-09-03T00:00:00.000Z,51458
2015-09-03T00:00:00.000Z,2015-09-04T00:00:00.000Z,105907
2015-09-04T00:00:00.000Z,2015-09-05T00:00:00.000Z,132445
2015-09-05T00:00:00.000Z,2015-09-06T00:00:00.000Z,115816
2015-09-06T00:00:00.000Z,2015-09-07T00:00:00.000Z,95161
2015-09-07T00:00:00.000Z,2015-09-08T00:00:00.000Z,96044
2015-09-08T00:00:00.000Z,2015-09-09T00:00:00.000Z,120167
2015-09-09T00:00:00.000Z,2015-09-10T00:00:00.000Z,124326
2015-09-10T00:00:00.000Z,2015-09-11T00:00:00.000Z,83537
2015-09-11T00:00:00.000Z,2015-09-12T00:00:00.000Z,69348
2015-09-12T00:00:00.000Z,2015-09-13T00:00:00.000Z,51006
2015-09-13T00:00:00.000Z,2015-09-14T00:00:00.000Z,49694
2015-09-14T00:00:00.000Z,2015-09-15T00:00:00.000Z,60010
2015-09-15T00:00:00.000Z,2015-09-16T00:00:00.000Z,53739
2015-09-16T00:00:00.000Z,2015-09-17T00:00:00.000Z,60119
2015-09-17T00:00:00.000Z,2015-09-18T00:00:00.000Z,48364
2015-09-18T00:00:00.000Z,2015-09-19T00:00:00.000Z,42591
2015-09-19T00:00:00.000Z,2015-09-20T00:00:00.000Z,30256
2015-09-20T00:00:00.000Z,2015-09-21T00:00:00.000Z,26626
2015-09-21T00:00:00.000Z,2015-09-22T00:00:00.000Z,29240
2015-09-22T00:00:00.000Z,2015-09-23T00:00:00.000Z,32295
2015-09-23T00:00:00.000Z,2015-09-24T00:00:00.000Z,26074
2015-09-24T00:00:00.000Z,2015-09-25T00:00:00.000Z,21201
2015-09-25T00:00:00.000Z,2015-09-26T00:00:00.000Z,15017
2015-09-26T00:00:00.000Z,2015-09-27T00:00:00.000Z,11478
2015-09-27T00:00:00.000Z,2015-09-28T00:00:00.000Z,13469
2015-09-28T00:00:00.000Z,2015-09-29T00:00:00.000Z,18790
2015-07-29T00:00:00.000Z,2015-07-30T00:00:00.000Z,1312
2015-07-30T00:00:00.000Z,2015-07-31T00:00:00.000Z,1743
2015-07-31T00:00:00.000Z,2015-08-01T00:00:00.000Z,1512
2015-08-01T00:00:00.000Z,2015-08-02T00:00:00.000Z,1028
2015-08-02T00:00:00.000Z,2015-08-03T00:00:00.000Z,905
2015-08-03T00:00:00.000Z,2015-08-04T00:00:00.000Z,1384
2015-08-04T00:00:00.000Z,2015-08-05T00:00:00.000Z,1817
2015-08-05T00:00:00.000Z,2015-08-06T00:00:00.000Z,3293
2015-08-06T00:00:00.000Z,2015-08-07T00:00:00.000Z,2896
2015-08-07T00:00:00.000Z,2015-08-08T00:00:00.000Z,4182
2015-08-08T00:00:00.000Z,2015-08-09T00:00:00.000Z,3307
2015-08-09T00:00:00.000Z,2015-08-10T00:00:00.000Z,1655
2015-08-10T00:00:00.000Z,2015-08-11T00:00:00.000Z,1984
2015-08-11T00:00:00.000Z,2015-08-12T00:00:00.000Z,1711
2015-08-12T00:00:00.000Z,2015-08-13T00:00:00.000Z,1816
2015-08-13T00:00:00.000Z,2015-08-14T00:00:00.000Z,1732
2015-08-14T00:00:00.000Z,2015-08-15T00:00:00.000Z,2281
2015-08-15T00:00:00.000Z,2015-08-16T00:00:00.000Z,1542
2015-08-16T00:00:00.000Z,2015-08-17T00:00:00.000Z,1837
2015-08-17T00:00:00.000Z,2015-08-18T00:00:00.000Z,1649
2015-08-18T00:00:00.000Z,2015-08-19T00:00:00.000Z,3215
2015-08-19T00:00:00.000Z,2015-08-20T00:00:00.000Z,3289
2015-08-20T00:00:00.000Z,2015-08-21T00:00:00.000Z,5322
2015-08-21T00:00:00.000Z,2015-08-22T00:00:00.000Z,7255
2015-08-22T00:00:00.000Z,2015-08-23T00:00:00.000Z,7992
2015-08-23T00:00:00.000Z,2015-08-24T00:00:00.000Z,7056
2015-08-24T00:00:00.000Z,2015-08-25T00:00:00.000Z,9383
2015-08-25T00:00:00.000Z,2015-08-26T00:00:00.000Z,9021
2015-08-26T00:00:00.000Z,2015-08-27T00:00:00.000Z,14950
2015-08-27T00:00:00.000Z,2015-08-28T00:00:00.000Z,20420
2015-08-28T00:00:00.000Z,2015-08-29T00:00:00.000Z,25235
2015-06-28T00:00:00.000Z,2015-06-29T00:00:00.000Z,806
2015-06-29T00:00:00.000Z,2015-06-30T00:00:00.000Z,918
2015-06-30T00:00:00.000Z,2015-07-01T00:00:00.000Z,848
2015-07-01T00:00:00.000Z,2015-07-02T00:00:00.000Z,2179
2015-07-02T00:00:00.000Z,2015-07-03T00:00:00.000Z,1682
2015-07-03T00:00:00.000Z,2015-07-04T00:00:00.000Z,1143
2015-07-04T00:00:00.000Z,2015-07-05T00:00:00.000Z,479
2015-07-05T00:00:00.000Z,2015-07-06T00:00:00.000Z,664
2015-07-06T00:00:00.000Z,2015-07-07T00:00:00.000Z,558
2015-07-07T00:00:00.000Z,2015-07-08T00:00:00.000Z,1027
2015-07-08T00:00:00.000Z,2015-07-09T00:00:00.000Z,922
2015-07-09T00:00:00.000Z,2015-07-10T00:00:00.000Z,4668
2015-07-10T00:00:00.000Z,2015-07-11T00:00:00.000Z,1978
2015-07-11T00:00:00.000Z,2015-07-12T00:00:00.000Z,568
2015-07-12T00:00:00.000Z,2015-07-13T00:00:00.000Z,1002
2015-07-13T00:00:00.000Z,2015-07-14T00:00:00.000Z,1056
2015-07-14T00:00:00.000Z,2015-07-15T00:00:00.000Z,732
2015-07-15T00:00:00.000Z,2015-07-16T00:00:00.000Z,1180
2015-07-16T00:00:00.000Z,2015-07-17T00:00:00.000Z,1262
2015-07-17T00:00:00.000Z,2015-07-18T00:00:00.000Z,2729
2015-07-18T00:00:00.000Z,2015-07-19T00:00:00.000Z,2017
2015-07-19T00:00:00.000Z,2015-07-20T00:00:00.000Z,1173
2015-07-20T00:00:00.000Z,2015-07-21T00:00:00.000Z,5110
2015-07-21T00:00:00.000Z,2015-07-22T00:00:00.000Z,6063
2015-07-22T00:00:00.000Z,2015-07-23T00:00:00.000Z,3005
2015-07-23T00:00:00.000Z,2015-07-24T00:00:00.000Z,1517
2015-07-24T00:00:00.000Z,2015-07-25T00:00:00.000Z,1284
2015-07-25T00:00:00.000Z,2015-07-26T00:00:00.000Z,1029
2015-07-26T00:00:00.000Z,2015-07-27T00:00:00.000Z,869
2015-07-27T00:00:00.000Z,2015-07-28T00:00:00.000Z,2085
2015-07-28T00:00:00.000Z,2015-07-29T00:00:00.000Z,1301
2015-05-28T00:00:00.000Z,2015-05-29T00:00:00.000Z,1465
2015-05-29T00:00:00.000Z,2015-05-30T00:00:00.000Z,1695
2015-05-30T00:00:00.000Z,2015-05-31T00:00:00.000Z,1044
2015-05-31T00:00:00.000Z,2015-06-01T00:00:00.000Z,657
2015-06-01T00:00:00.000Z,2015-06-02T00:00:00.000Z,2755
2015-06-02T00:00:00.000Z,2015-06-03T00:00:00.000Z,2355
2015-06-03T00:00:00.000Z,2015-06-04T00:00:00.000Z,2209
2015-06-04T00:00:00.000Z,2015-06-05T00:00:00.000Z,1363
2015-06-05T00:00:00.000Z,2015-06-06T00:00:00.000Z,1135
2015-06-06T00:00:00.000Z,2015-06-07T00:00:00.000Z,777
2015-06-07T00:00:00.000Z,2015-06-08T00:00:00.000Z,937
2015-06-08T00:00:00.000Z,2015-06-09T00:00:00.000Z,1034
2015-06-09T00:00:00.000Z,2015-06-10T00:00:00.000Z,1210
2015-06-10T00:00:00.000Z,2015-06-11T00:00:00.000Z,1468
2015-06-11T00:00:00.000Z,2015-06-12T00:00:00.000Z,1235
2015-06-12T00:00:00.000Z,2015-06-13T00:00:00.000Z,1216
2015-06-13T00:00:00.000Z,2015-06-14T00:00:00.000Z,771
2015-06-14T00:00:00.000Z,2015-06-15T00:00:00.000Z,2369
2015-06-15T00:00:00.000Z,2015-06-16T00:00:00.000Z,4182
2015-06-16T00:00:00.000Z,2015-06-17T00:00:00.000Z,2921
2015-06-17T00:00:00.000Z,2015-06-18T00:00:00.000Z,3006
2015-06-18T00:00:00.000Z,2015-06-19T00:00:00.000Z,5066
2015-06-19T00:00:00.000Z,2015-06-20T00:00:00.000Z,4296
2015-06-20T00:00:00.000Z,2015-06-21T00:00:00.000Z,17763
2015-06-21T00:00:00.000Z,2015-06-22T00:00:00.000Z,4982
2015-06-22T00:00:00.000Z,2015-06-23T00:00:00.000Z,3767
2015-06-23T00:00:00.000Z,2015-06-24T00:00:00.000Z,2156
2015-06-24T00:00:00.000Z,2015-06-25T00:00:00.000Z,1493
2015-06-25T00:00:00.000Z,2015-06-26T00:00:00.000Z,2191
2015-06-26T00:00:00.000Z,2015-06-27T00:00:00.000Z,1907
2015-06-27T00:00:00.000Z,2015-06-28T00:00:00.000Z,820
2015-04-27T00:00:00.000Z,2015-04-28T00:00:00.000Z,5399
2015-04-28T00:00:00.000Z,2015-04-29T00:00:00.000Z,1602
2015-04-29T00:00:00.000Z,2015-04-30T00:00:00.000Z,1937
2015-04-30T00:00:00.000Z,2015-05-01T00:00:00.000Z,3658
2015-05-01T00:00:00.000Z,2015-05-02T00:00:00.000Z,1525
2015-05-02T00:00:00.000Z,2015-05-03T00:00:00.000Z,880
2015-05-03T00:00:00.000Z,2015-05-04T00:00:00.000Z,1426
2015-05-04T00:00:00.000Z,2015-05-05T00:00:00.000Z,1161
2015-05-05T00:00:00.000Z,2015-05-06T00:00:00.000Z,784
2015-05-06T00:00:00.000Z,2015-05-07T00:00:00.000Z,1328
2015-05-07T00:00:00.000Z,2015-05-08T00:00:00.000Z,16983
2015-05-08T00:00:00.000Z,2015-05-09T00:00:00.000Z,3129
2015-05-09T00:00:00.000Z,2015-05-10T00:00:00.000Z,726
2015-05-10T00:00:00.000Z,2015-05-11T00:00:00.000Z,637
2015-05-11T00:00:00.000Z,2015-05-12T00:00:00.000Z,1751
2015-05-12T00:00:00.000Z,2015-05-13T00:00:00.000Z,1357
2015-05-13T00:00:00.000Z,2015-05-14T00:00:00.000Z,2910
2015-05-14T00:00:00.000Z,2015-05-15T00:00:00.000Z,2422
2015-05-15T00:00:00.000Z,2015-05-16T00:00:00.000Z,1989
2015-05-16T00:00:00.000Z,2015-05-17T00:00:00.000Z,1490
2015-05-17T00:00:00.000Z,2015-05-18T00:00:00.000Z,2342
2015-05-18T00:00:00.000Z,2015-05-19T00:00:00.000Z,3404
2015-05-19T00:00:00.000Z,2015-05-20T00:00:00.000Z,4599
2015-05-20T00:00:00.000Z,2015-05-21T00:00:00.000Z,3996
2015-05-21T00:00:00.000Z,2015-05-22T00:00:00.000Z,1795
2015-05-22T00:00:00.000Z,2015-05-23T00:00:00.000Z,1543
2015-05-23T00:00:00.000Z,2015-05-24T00:00:00.000Z,947
2015-05-24T00:00:00.000Z,2015-05-25T00:00:00.000Z,533
2015-05-25T00:00:00.000Z,2015-05-26T00:00:00.000Z,1380
2015-05-26T00:00:00.000Z,2015-05-27T00:00:00.000Z,2261
2015-05-27T00:00:00.000Z,2015-05-28T00:00:00.000Z,3180
2015-03-27T00:00:00.000Z,2015-03-28T00:00:00.000Z,1312
2015-03-28T00:00:00.000Z,2015-03-29T00:00:00.000Z,641
2015-03-29T00:00:00.000Z,2015-03-30T00:00:00.000Z,634
2015-03-30T00:00:00.000Z,2015-03-31T00:00:00.000Z,2926
2015-03-31T00:00:00.000Z,2015-04-01T00:00:00.000Z,1631
2015-04-01T00:00:00.000Z,2015-04-02T00:00:00.000Z,2930
2015-04-02T00:00:00.000Z,2015-04-03T00:00:00.000Z,1496
2015-04-03T00:00:00.000Z,2015-04-04T00:00:00.000Z,2046
2015-04-04T00:00:00.000Z,2015-04-05T00:00:00.000Z,2427
2015-04-05T00:00:00.000Z,2015-04-06T00:00:00.000Z,3607
2015-04-06T00:00:00.000Z,2015-04-07T00:00:00.000Z,3330
2015-04-07T00:00:00.000Z,2015-04-08T00:00:00.000Z,4002
2015-04-08T00:00:00.000Z,2015-04-09T00:00:00.000Z,2277
2015-04-09T00:00:00.000Z,2015-04-10T00:00:00.000Z,2926
2015-04-10T00:00:00.000Z,2015-04-11T00:00:00.000Z,1794
2015-04-11T00:00:00.000Z,2015-04-12T00:00:00.000Z,1477
2015-04-12T00:00:00.000Z,2015-04-13T00:00:00.000Z,753
2015-04-13T00:00:00.000Z,2015-04-14T00:00:00.000Z,1151
2015-04-14T00:00:00.000Z,2015-04-15T00:00:00.000Z,1156
2015-04-15T00:00:00.000Z,2015-04-16T00:00:00.000Z,1674
2015-04-16T00:00:00.000Z,2015-04-17T00:00:00.000Z,1317
2015-04-17T00:00:00.000Z,2015-04-18T00:00:00.000Z,1030
2015-04-18T00:00:00.000Z,2015-04-19T00:00:00.000Z,667
2015-04-19T00:00:00.000Z,2015-04-20T00:00:00.000Z,1055
2015-04-20T00:00:00.000Z,2015-04-21T00:00:00.000Z,2603
2015-04-21T00:00:00.000Z,2015-04-22T00:00:00.000Z,2488
2015-04-22T00:00:00.000Z,2015-04-23T00:00:00.000Z,2264
2015-04-23T00:00:00.000Z,2015-04-24T00:00:00.000Z,1986
2015-04-24T00:00:00.000Z,2015-04-25T00:00:00.000Z,3524
2015-04-25T00:00:00.000Z,2015-04-26T00:00:00.000Z,1588
2015-04-26T00:00:00.000Z,2015-04-27T00:00:00.000Z,1393
2015-02-24T00:00:00.000Z,2015-02-25T00:00:00.000Z,1938
2015-02-25T00:00:00.000Z,2015-02-26T00:00:00.000Z,1562
2015-02-26T00:00:00.000Z,2015-02-27T00:00:00.000Z,1304
2015-02-27T00:00:00.000Z,2015-02-28T00:00:00.000Z,1034
2015-02-28T00:00:00.000Z,2015-03-01T00:00:00.000Z,387
2015-03-01T00:00:00.000Z,2015-03-02T00:00:00.000Z,478
2015-03-02T00:00:00.000Z,2015-03-03T00:00:00.000Z,753
2015-03-03T00:00:00.000Z,2015-03-04T00:00:00.000Z,1054
2015-03-04T00:00:00.000Z,2015-03-05T00:00:00.000Z,1038
2015-03-05T00:00:00.000Z,2015-03-06T00:00:00.000Z,1554
2015-03-06T00:00:00.000Z,2015-03-07T00:00:00.000Z,944
2015-03-07T00:00:00.000Z,2015-03-08T00:00:00.000Z,401
2015-03-08T00:00:00.000Z,2015-03-09T00:00:00.000Z,319
2015-03-09T00:00:00.000Z,2015-03-10T00:00:00.000Z,934
2015-03-10T00:00:00.000Z,2015-03-11T00:00:00.000Z,1735
2015-03-11T00:00:00.000Z,2015-03-12T00:00:00.000Z,1384
2015-03-12T00:00:00.000Z,2015-03-13T00:00:00.000Z,1602
2015-03-13T00:00:00.000Z,2015-03-14T00:00:00.000Z,1059
2015-03-14T00:00:00.000Z,2015-03-15T00:00:00.000Z,2413
2015-03-15T00:00:00.000Z,2015-03-16T00:00:00.000Z,2065
2015-03-16T00:00:00.000Z,2015-03-17T00:00:00.000Z,1627
2015-03-17T00:00:00.000Z,2015-03-18T00:00:00.000Z,758
2015-03-18T00:00:00.000Z,2015-03-19T00:00:00.000Z,644
2015-03-19T00:00:00.000Z,2015-03-20T00:00:00.000Z,554
2015-03-20T00:00:00.000Z,2015-03-21T00:00:00.000Z,816
2015-03-21T00:00:00.000Z,2015-03-22T00:00:00.000Z,545
2015-03-22T00:00:00.000Z,2015-03-23T00:00:00.000Z,394
2015-03-23T00:00:00.000Z,2015-03-24T00:00:00.000Z,557
2015-03-24T00:00:00.000Z,2015-03-25T00:00:00.000Z,756
2015-03-25T00:00:00.000Z,2015-03-26T00:00:00.000Z,727
2015-03-26T00:00:00.000Z,2015-03-27T00:00:00.000Z,1411
2015-01-24T00:00:00.000Z,2015-01-25T00:00:00.000Z,470
2015-01-25T00:00:00.000Z,2015-01-26T00:00:00.000Z,907
2015-01-26T00:00:00.000Z,2015-01-27T00:00:00.000Z,817
2015-01-27T00:00:00.000Z,2015-01-28T00:00:00.000Z,1373
2015-01-28T00:00:00.000Z,2015-01-29T00:00:00.000Z,1284
2015-01-29T00:00:00.000Z,2015-01-30T00:00:00.000Z,852
2015-01-30T00:00:00.000Z,2015-01-31T00:00:00.000Z,620
2015-01-31T00:00:00.000Z,2015-02-01T00:00:00.000Z,1169
2015-02-01T00:00:00.000Z,2015-02-02T00:00:00.000Z,633
2015-02-02T00:00:00.000Z,2015-02-03T00:00:00.000Z,856
